query_percent,nth_insert,avg_rel_error_w_buffer,avg_rel_error_wo_buffer,avg_time_w_buffer,avg_time_wo_buffer
0.1,0,0.06218220489603089,0.06218220489603089,0.0003475706816185266,0.00030074606346897786
0.1,1,0.05591506654423077,0.06790276981340929,0.0003471309278160334,0.00030030146865174176
0.1,2,0.05266309691138883,0.05266309691138883,0.00034297851100564,0.0002987265512347221
0.1,3,0.057017196309744576,0.06076154744429175,0.00034394920198246837,0.00029968534600920973
0.1,4,0.0671184832258449,0.0671184832258449,0.00033934885039925574,0.00029397912239655853
