query_percent,nth_insert,avg_rel_error_w_buffer,avg_rel_error_wo_buffer,avg_time_w_buffer,avg_time_wo_buffer
0.1,0,0.11096282913305365,0.11096282913305365,0.0002990446252282709,0.00028912278735078873
0.1,1,0.11247263110970405,0.11905262813027978,0.00029754225718788804,0.000287718433374539
0.1,2,0.11736532773153281,0.11736532773153281,0.00028898509978316726,0.0002795071102678776
0.1,3,0.11900903945355826,0.12371251586520304,0.0002927767244167626,0.00028318882547318934
0.1,4,0.12980707380521664,0.12980707380521664,0.00027968174279667437,0.0002703213538508862
