query_percent,original_size(KB),size(KB),nth_insert,avg_rel_error,avg_query_time
0.1,7535.55,7535.55,0,0.0875,0.028516
0.1,7235.16,7235.16,0,0.0936,0.026694
0.1,6702.55,6702.55,0,0.1068,0.025131
0.1,6419.88,6419.88,0,0.1107,0.023192
0.1,6092.67,6092.67,0,0.0855,0.022861
0.1,5602.54,5602.54,0,0.1188,0.021414
0.1,5474.11,5474.11,0,0.068,0.020911
0.1,4953.61,4953.61,0,0.1078,0.019469
