query_percent,nth_insert,avg_rel_error_w_buffer,avg_rel_error_wo_buffer,avg_time_w_buffer,avg_time_wo_buffer
0.1,0,0.010213320525786784,0.010213320525786784,0.0002969061661977321,0.0002865777637343854
0.1,1,0.01001517123958793,0.026727167928074506,0.0002896940875798464,0.00027961204117164015
0.1,2,0.01030466292217929,0.01030466292217929,0.0002908034019637853,0.0002808838822413236
0.1,3,0.022368333470316273,0.02553089365061494,0.00027827551499940453,0.00026884970301762224
0.1,4,0.011011340491241101,0.011011340491241101,0.0002879985517822206,0.00027815408268943426
